time (days),flux (ppm),flux err (ppm)
-0.09920848819444443,999533.1879054187,36.29438513961452
-0.09762546458333334,998611.9684284914,36.29438513961452
-0.0960424409722222,997691.8575080968,36.29438513961452
-0.09445941736111109,996772.8733807857,36.29438513961452
-0.09287639374999998,995855.034074315,36.29438513961452
-0.09129337013888886,994938.357425895,36.29438513961452
-0.08971034652777775,994017.0718886356,36.29438513961452
-0.08812732291666663,993096.9969681258,36.29438513961452
-0.08654429930555552,992183.9291957048,36.29438513961452
-0.0849612756944444,991272.094134539,36.29438513961452
-0.08337825208333328,990361.5089667051,36.29438513961452
-0.08179522847222216,989452.1908063925,36.29438513961452
-0.08021220486111105,988544.1567210732,36.29438513961452
-0.07862918124999993,987631.6905154006,36.29438513961452
-0.07704615763888882,986720.5565119061,36.29438513961452
-0.0754631340277777,985816.4939125844,36.29438513961452
-0.07388011041666659,984913.7838213131,36.29438513961452
-0.07229708680555547,984012.4433785899,36.29438513961452
-0.07071406319444434,983112.4897963477,36.29438513961452
-0.06913103958333323,982213.9403747526,36.29438513961452
-0.06754801597222211,981311.1405855138,36.29438513961452
-0.065964992361111,980409.7952145563,36.29438513961452
-0.06438196874999988,979515.5817385493,36.29438513961452
-0.06279894513888877,978622.8430254258,36.29438513961452
-0.061215921527777654,977731.597026048,36.29438513961452
-0.05963289791666654,976841.8618523394,36.29438513961452
-0.05804987430555542,975953.6557838658,36.29438513961452
-0.05646685069444431,975061.3921404924,36.29438513961452
-0.05488382708333319,974170.7113646087,36.29438513961452
-0.053300803472222075,973287.2242116341,36.29438513961452
-0.05171777986111095,972405.3412693352,36.29438513961452
-0.050134756249999836,971525.0816937588,36.29438513961452
-0.04855173263888872,970646.464810158,36.29438513961452
-0.046968709027777604,969769.5101068504,36.29438513961452
-0.04538568541666649,968888.7047299398,36.29438513961452
-0.04380266180555537,968009.61908786,36.29438513961452
-0.042219638194444256,967137.7912766398,36.29438513961452
-0.04063661458333314,966267.7053000367,36.29438513961452
-0.039053590972222024,965399.381310463,36.29438513961452
-0.03747056736111091,960196.034663763,36.29438513961452
-0.03588754374999979,932577.249669622,36.29438513961452
-0.034304520138888676,886952.203397529,36.29438513961452
-0.03272149652777756,815094.7199648796,36.29438513961452
-0.031138472916666445,721547.7791333825,36.29438513961452
-0.02955544930555533,618346.5330134335,36.29438513961452
