time (days),flux (ppm),flux err (ppm)
-0.09920848819444443,999998.1371324521,76.6452015595389
-0.09762546458333334,999994.4475108017,76.6452015595389
-0.0960424409722222,999990.7423440887,76.6452015595389
-0.09445941736111109,999987.0216902517,76.6452015595389
-0.09287639374999998,999983.2856072395,76.6452015595389
-0.09129337013888886,999979.5341530361,76.6452015595389
-0.08971034652777775,999975.7434805476,76.6452015595389
-0.08812732291666663,999971.9373920792,76.6452015595389
-0.08654429930555552,999968.139980915,76.6452015595389
-0.0849612756944444,999964.3274320717,76.6452015595389
-0.08337825208333328,999960.4998040977,76.6452015595389
-0.08179522847222216,999956.657155748,76.6452015595389
-0.08021220486111105,999952.7995460201,76.6452015595389
-0.07862918124999993,999948.9024615355,76.6452015595389
-0.07704615763888882,999944.9903779658,76.6452015595389
-0.0754631340277777,999941.0880543459,76.6452015595389
-0.07388011041666659,999937.1710093019,76.6452015595389
-0.07229708680555547,999933.2393036445,76.6452015595389
-0.07071406319444434,999929.2929986749,76.6452015595389
-0.06913103958333323,999925.3321562321,76.6452015595389
-0.06754801597222211,999921.3316172383,76.6452015595389
-0.065964992361111,999917.3165142429,76.6452015595389
-0.06438196874999988,999913.3122552709,76.6452015595389
-0.06279894513888877,999909.2937133106,76.6452015595389
-0.061215921527777654,999905.2609536046,76.6452015595389
-0.05963289791666654,999901.2140422162,76.6452015595389
-0.05804987430555542,999897.1530460807,76.6452015595389
-0.05646685069444431,999893.052182528,76.6452015595389
-0.05488382708333319,999888.9372238298,76.6452015595389
-0.053300803472222075,999884.8342092214,76.6452015595389
-0.05171777986111095,999880.717388116,76.6452015595389
-0.050134756249999836,999876.5868324854,76.6452015595389
-0.04855173263888872,999872.4426154321,76.6452015595389
-0.046968709027777604,999868.2848112248,76.6452015595389
-0.04538568541666649,999864.0870374733,76.6452015595389
-0.04380266180555537,999859.8756871646,76.6452015595389
-0.042219638194444256,999855.6774107227,76.6452015595389
-0.04063661458333314,999851.4658575477,76.6452015595389
-0.039053590972222024,999847.24110823,76.6452015595389
-0.03747056736111091,999815.723653148,76.6452015595389
-0.03588754374999979,999648.8012811436,76.6452015595389
-0.034304520138888676,999414.9099538218,76.6452015595389
-0.03272149652777756,999144.2188067284,76.6452015595389
-0.031138472916666445,998854.8504147329,76.6452015595389
-0.02955544930555533,998535.6048282671,76.6452015595389
-0.027972425694444213,998157.0710359672,76.6452015595389
-0.026389402083333097,997732.8990882628,76.6452015595389
-0.02480637847222198,997279.2203656654,76.6452015595389
-0.023223354861110865,996832.4956966998,76.6452015595389
-0.02164033124999975,996499.7231312839,76.6452015595389
-0.020057307638888633,996417.4708016611,76.6452015595389
-0.018474284027777517,996417.4708016611,76.6452015595389
-0.0168912604166664,996417.4708016611,76.6452015595389
-0.015308236805555285,996417.4708016611,76.6452015595389
-0.013725213194444169,996417.4708016611,76.6452015595389
-0.012142189583333051,996417.4708016606,76.6452015595389
-0.010559165972221935,996417.4708016611,76.6452015595389
-0.00897614236111082,996417.4708016611,76.6452015595389
-0.007393118749999704,996417.4708016611,76.6452015595389
-0.005810095138888588,996417.4708016611,76.6452015595389
-0.004227071527777471,996417.4708016611,76.6452015595389
-0.002644047916666355,996417.4708016611,76.6452015595389
-0.0010610243055552387,996417.4708016606,76.6452015595389
0.0005219993055558776,996417.4708016611,76.6452015595389
0.002105022916666994,996417.4708016611,76.6452015595389
0.0036880465277781102,996417.4708016611,76.6452015595389
0.005271070138889227,996417.4708016611,76.6452015595389
0.0068540937500003426,996417.4708016611,76.6452015595389
0.00843711736111146,996417.4708016611,76.6452015595389
0.010020140972222575,996417.4708016606,76.6452015595389
0.011603164583333691,996417.4708016611,76.6452015595389
0.013186188194444807,996417.4708016611,76.6452015595389
0.014769211805555923,996417.4708016611,76.6452015595389
0.01635223541666704,996417.4708016611,76.6452015595389
0.017935259027778157,996417.4708016611,76.6452015595389
0.019518282638889273,996417.4708016611,76.6452015595389
0.02110130625000039,996424.3109344136,76.6452015595389
0.022684329861111505,996486.7086307114,76.6452015595389
0.024267353472222624,996612.546897131,76.6452015595389
0.02585037708333374,996829.0562223515,76.6452015595389
0.027433400694444856,997126.3314638932,76.6452015595389
0.029016424305555972,997493.6910218323,76.6452015595389
0.030599447916667088,997931.1335923687,76.6452015595389
0.03218247152777821,998419.3813939318,76.6452015595389
0.03376549513888932,998880.4866808993,76.6452015595389
0.03534851875000044,999275.9431208646,76.6452015595389
0.036931542361111555,999544.8629754393,76.6452015595389
0.03851456597222267,999625.4509294413,76.6452015595389
0.04009758958333379,999620.88002871,76.6452015595389
0.0416806131944449,999616.1130114292,76.6452015595389
0.04326363680555602,999611.3078738211,76.6452015595389
0.044846660416667135,999606.494886748,76.6452015595389
0.04642968402777825,999601.704468401,76.6452015595389
0.04801270763888937,999596.9064780908,76.6452015595389
0.04959573125000048,999592.1010121164,76.6452015595389
0.0511787548611116,999587.2881661209,76.6452015595389
0.052761778472222715,999582.4680351369,76.6452015595389
0.05434480208333383,999577.6101307424,76.6452015595389
0.055927825694444946,999572.7450553708,76.6452015595389
0.05751084930555606,999567.9035463224,76.6452015595389
0.05909387291666718,999563.0551286686,76.6452015595389
0.060676896527778294,999558.1998953136,76.6452015595389
0.06225992013888941,999553.3379389585,76.6452015595389
0.06384294375000053,999548.4693521833,76.6452015595389
0.06542596736111164,999543.5633448487,76.6452015595389
0.06700899097222277,999538.6508246703,76.6452015595389
0.06859201458333387,999533.7628223978,76.6452015595389
0.070175038194445,999528.8685617609,76.6452015595389
0.0717580618055561,999523.9681360892,76.6452015595389
0.07334108541666723,999519.0616391456,76.6452015595389
0.07492410902777834,999514.1491652223,76.6452015595389
0.07650713263888946,999509.1996557352,76.6452015595389
0.07809015625000057,999504.2442992573,76.6452015595389
0.07967317986111169,999499.3143955099,76.6452015595389
0.0812562034722228,999494.3789004263,76.6452015595389
0.08283922708333392,999489.4379123953,76.6452015595389
0.08442225069444503,999484.4915308992,76.6452015595389
0.08600527430555616,999479.5398565929,76.6452015595389
0.08758829791666728,999474.5515971121,76.6452015595389
0.08917132152777839,999469.5581968393,76.6452015595389
0.09075434513888951,999464.5911985696,76.6452015595389
0.09233736875000065,999459.6193247559,76.6452015595389
0.09392039236111174,999454.6426830575,76.6452015595389
0.09550341597222284,999449.6613827168,76.6452015595389
0.09708643958333397,999444.675534605,76.6452015595389
0.09866946319444511,999439.6536487207,76.6452015595389
