time (days),flux (ppm),flux err (ppm)
-0.09920848819444443,999998.3311409988,36.395766103691656
-0.09762546458333334,999995.0431960174,36.395766103691656
-0.0960424409722222,999991.7673049879,36.395766103691656
-0.09445941736111109,999988.503536698,36.395766103691656
-0.09287639374999998,999985.2519587188,36.395766103691656
-0.09129337013888886,999982.0126375085,36.395766103691656
-0.08971034652777775,999978.7652669987,36.395766103691656
-0.08812732291666663,999975.5304146558,36.395766103691656
-0.08654429930555552,999972.3284109578,36.395766103691656
-0.0849612756944444,999969.1389216622,36.395766103691656
-0.08337825208333328,999965.9620092845,36.395766103691656
-0.08179522847222216,999962.7977358949,36.395766103691656
-0.08021220486111105,999959.6461632304,36.395766103691656
-0.07862918124999993,999956.487541304,36.395766103691656
-0.07704615763888882,999953.3418790273,36.395766103691656
-0.0754631340277777,999950.2289407831,36.395766103691656
-0.07388011041666659,999947.1289498499,36.395766103691656
-0.07229708680555547,999944.0419679126,36.395766103691656
-0.07071406319444434,999940.9680569385,36.395766103691656
-0.06913103958333323,999937.907279263,36.395766103691656
-0.06754801597222211,999934.8404654069,36.395766103691656
-0.065964992361111,999931.7870515478,36.395766103691656
-0.06438196874999988,999928.7662216123,36.395766103691656
-0.06279894513888877,999925.7587802261,36.395766103691656
-0.061215921527777654,999922.7647925615,36.395766103691656
-0.05963289791666654,999919.7843244952,36.395766103691656
-0.05804987430555542,999916.8174426325,36.395766103691656
-0.05646685069444431,999913.845581194,36.395766103691656
-0.05488382708333319,999910.887586947,36.395766103691656
-0.053300803472222075,999907.9620457607,36.395766103691656
-0.05171777986111095,999905.0503654879,36.395766103691656
-0.050134756249999836,999902.152616385,36.395766103691656
-0.04855173263888872,999899.2688693657,36.395766103691656
-0.046968709027777604,999896.3991959512,36.395766103691656
-0.04538568541666649,999893.5256555527,36.395766103691656
-0.04380266180555537,999890.6664842218,36.395766103691656
-0.042219638194444256,999887.8396473101,36.395766103691656
-0.04063661458333314,999885.0271758373,36.395766103691656
-0.039053590972222024,999882.2291433404,36.395766103691656
-0.03747056736111091,999864.2224472095,36.395766103691656
-0.03588754374999979,999763.7703112147,36.395766103691656
-0.034304520138888676,999571.8701566989,36.395766103691656
-0.03272149652777756,999228.6392619042,36.395766103691656
-0.031138472916666445,998756.3168265548,36.395766103691656
-0.02955544930555533,998229.7996705157,36.395766103691656
-0.027972425694444213,997751.7152992132,36.395766103691656
-0.026389402083333097,997352.840947967,36.395766103691656
-0.02480637847222198,997052.5344886117,36.395766103691656
-0.023223354861110865,996857.676890577,36.395766103691656
-0.02164033124999975,996738.0272853618,36.395766103691656
-0.020057307638888633,996708.65695859,36.395766103691656
-0.018474284027777517,996708.65695859,36.395766103691656
-0.0168912604166664,996708.65695859,36.395766103691656
-0.015308236805555285,996708.65695859,36.395766103691656
-0.013725213194444169,996708.65695859,36.395766103691656
-0.012142189583333051,996708.6569585896,36.395766103691656
-0.010559165972221935,996708.65695859,36.395766103691656
-0.00897614236111082,996708.65695859,36.395766103691656
-0.007393118749999704,996708.65695859,36.395766103691656
-0.005810095138888588,996708.65695859,36.395766103691656
-0.004227071527777471,996708.65695859,36.395766103691656
-0.002644047916666355,996708.65695859,36.395766103691656
-0.0010610243055552387,996708.6569585896,36.395766103691656
0.0005219993055558776,996708.65695859,36.395766103691656
0.002105022916666994,996708.65695859,36.395766103691656
0.0036880465277781102,996708.65695859,36.395766103691656
0.005271070138889227,996708.65695859,36.395766103691656
0.0068540937500003426,996708.65695859,36.395766103691656
0.00843711736111146,996708.65695859,36.395766103691656
0.010020140972222575,996708.6569585896,36.395766103691656
0.011603164583333691,996708.65695859,36.395766103691656
0.013186188194444807,996708.65695859,36.395766103691656
0.014769211805555923,996708.65695859,36.395766103691656
0.01635223541666704,996708.65695859,36.395766103691656
0.017935259027778157,996708.65695859,36.395766103691656
0.019518282638889273,996708.65695859,36.395766103691656
0.02110130625000039,996726.4707999758,36.395766103691656
0.022684329861111505,996889.3933905974,36.395766103691656
0.024267353472222624,997159.5942158505,36.395766103691656
0.02585037708333374,997458.0926783261,36.395766103691656
0.027433400694444856,997755.2876870331,36.395766103691656
0.029016424305555972,998037.7952718103,36.395766103691656
0.030599447916667088,998289.8671132791,36.395766103691656
0.03218247152777821,998527.0014868651,36.395766103691656
0.03376549513888932,998841.1944377554,36.395766103691656
